title	description	url	publishedAt	keyword
The Marvels cheat sheet: What you need to know—and what you don't	When The Marvels premieres on November 11, it will be the 33rd film in the Marvel Cinematic Universe. At this point, the canon timeline is a mess, and it doesn’t help that several new MCU TV series on Disney+ have muddied the water even further. MCU projects …	https://www.avclub.com/the-marvels-plot-mcu-secret-invasion-explainer-1850991339	2023-11-06T14:00:00Z	['the_marvels']
All The Marvels Easter eggs and references explained	For better or worse, a certain level of fluency in the ever-expanding tapestry of the Marvel Cinematic Universe is required by The Marvels. While the film—which brings together Captain Marvel’s Carol Danvers (Brie Larson), WandaVision’s Monica Rambeau (Teyona…	https://www.avclub.com/the-marvels-easter-eggs-movie-explained-1851008620	2023-11-13T14:00:00Z	['the_marvels']
The best MCU sequels, ranked	While The Marvels isn't one of them, the MCU has produced many great sequels over the years. DT ranks the 10 best Marvel sequels ever.	https://www.digitaltrends.com/movies/the-best-mcu-sequels-ranked/	2023-11-11T17:00:28Z	['the_marvels']
California — and GamesBeat Next — here I come! | Kaser Focus	GamesBeat Next is coming up in San Francisco -- come and join writer Rachel Kaser there for the Women in Gaming breakfast!	https://venturebeat.com/games/california-and-gamesbeat-next-here-i-come-kaser-focus/	2023-10-21T00:04:07Z	['the_marvels']
PlayStation x UEFA Champions League Extraordinary Drama Trailer	Ellie and Joel, from The Last of Us, race down the tunnel to deliver the match ball in time for kick off. Astro boosts his way to the center circle to collect the referee’s coin toss. God of War’s Kratos and Atreus are leading fans with a mighty blow of the G…	https://www.gamespot.com/videos/playstation-x-uefa-champions-league-extraordinary-drama-trailer/2300-6462700/	2023-10-24T14:56:00Z	['the_marvels']
The Marvels Is On Track For One Of The MCU's Lowest Box Office Openings	Bad news for The Marvels: the latest from the Marvel Cinematic Universe looks to be headed towards a less-than-great opening weekend at the box office.	https://www.slashfilm.com/1443945/the-marvels-box-office-opening-weekend/	2023-11-10T21:00:00Z	['the_marvels']
Marvel’s Spider-Man 2 Soundtrack Listening Party streaming Nov 2	We’re still swinging, soaring, and flying high after the recent release of the critically acclaimed Marvel’s Spider-Man 2. To keep the celebration going, PlayStation Studios Music is joining forces with Marvel Games, Insomniac Games, and Disney Music Group to…	https://blog.playstation.com/2023/10/30/marvels-spider-man-2-soundtrack-listening-party-streaming-nov-2/	2023-10-30T17:00:27Z	['the_marvels']
'The Marvels' review: A chaotic cosmic headache	Marvel Studios' latest movie, The Marvels, exhibits all the symptoms of a rusty creative process. Despite some sparse bursts of charm, it lacks quality control.	https://www.space.com/the-marvels-review	2023-11-10T14:59:10Z	['the_marvels']
Sony Playstation and Wheaties Release 'Marvel’s Spider-Man 2' Novelty Box	"Continuing the release of its limited edition cereal boxes, General Mills has now tapped Sony Playstation for a run of Spider-Man novelty boxes. The offering serves to celebrate the upcoming release of Marvel’s Spider-Man 2 on the Sony PlayStation 5.""As the B…"	https://hypebeast.com/2023/10/sony-playstation-wheaties-spider-man-2-novelty-box-release-info	2023-10-20T04:31:25Z	['the_marvels']
The cheap Avengers trick in the final trailer won’t save The Marvels	"The Marvels opens on Friday in theaters around the world. With a few days go to, we have a surprising final trailer for it. It’s …
The post The cheap Avengers trick in the final trailer won’t save The Marvels appeared first on BGR."	https://bgr.com/entertainment/the-cheap-avengers-trick-in-the-final-trailer-wont-save-the-marvels/	2023-11-08T00:52:00Z	['the_marvels']
Spider-Man 2 Devs On Friendship, Venom, And PS5 Performance	Marvel’s Spider-Man 2 released October 20 with fanfare worthy of the vibrant New York City where it’s set, becoming the fastest-selling PlayStation exclusive and igniting pertinent conversations about its protagonists’ asses. Below the surface, the direct seq…	https://kotaku.com/marvel-ps5-spiderman-2-game-interview-venom-patch-notes-1850967957	2023-10-27T19:30:00Z	['the_marvels']
Marvel’s Spider-Man 2 launch interview: Bryan Intihar on the game’s opening sequence, ASL, accessibility options, and more	It’s time to Web-Swing. With Marvel’s Spider-Man 2 out now worldwide, you may already have taken your first tour of Manhattan, Brooklyn, or Queens by web or Web Wings. Put Peter and Miles’s masked aerobatics to good use to quell crime and tackle new emerging …	https://blog.playstation.com/2023/10/20/marvels-spider-man-2-launch-interview-bryan-intihar-on-the-games-opening-sequence-asl-accessibility-options-and-more/	2023-10-20T14:00:46Z	['the_marvels']
The Marvels Post-Credits Sequence Leaked--Massive Spoilers	The post-credit stinger has been a Marvel tradition that started a trend with big-ticket franchise movies where they're almost expected in any feature nowadays. The latest entry for the MCU, The Marvels, will be hitting theaters in just a few days. Still, ear…	https://www.gamespot.com/articles/the-marvels-post-credits-sequence-leaked-massive-spoilers/1100-6519013/	2023-11-08T17:02:00Z	['the_marvels']
The Marvels review: The MCU does battle with itself	It’s no secret these days that Marvel is having something of a crisis behind the scenes, completely revamping their approach to continuity-critical storytelling in their television efforts and scrambling to draw audiences back into theaters in a rudderless po…	https://www.avclub.com/the-marvels-film-review-mcu-brie-larson-1851001733	2023-11-08T17:00:00Z	['the_marvels']
WATCH: 'The Marvels' take over the Las Vegas Sphere	"Captain Marvel’s cat Goose, was on full display outside the new, immersive entertainment venue in Las Vegas for ""The Marvels"" premiere this week."	https://abcnews.go.com/Entertainment/video/marvels-las-vegas-sphere-104806737	2023-11-10T23:37:56Z	['the_marvels']
Share of the Week: Marvel’s Spider-Man 2	Last week, we asked you to swing into Marvel’s Spider-Man 2 and share moments using #PSshare #PSBlog. Here are this week’s highlights: DiogOliveiraVP shares Miles and Peter swinging alongside a bridge in their standard Spidey suits. PKDrone shares Miles swing…	https://blog.playstation.com/2023/11/03/share-of-the-week-marvels-spider-man-2/	2023-11-03T16:00:04Z	['the_marvels']
The Quintessential New York Landmarks In Spider-Man 2	Marvel’s Spider-Man 2 has only just released for PlayStation 5, but it’s already garnering heaps of praise for its impressively detailed version of New York City that expands upon the original’s. From the addition of Brooklyn and Queens to the increased pedes…	https://kotaku.com/spider-man-2-photo-ops-nyc-landmarks-1850949978	2023-10-23T17:40:00Z	['the_marvels']
General Instruments Video Game Chip Rides Again	Early video games like Pong were not computer-controlled. They used discrete logic to generate the TV signals. As you might expect, the market exploded when you could get all the logic on a chip. M…	https://hackaday.com/2023/11/13/general-instruments-video-game-chip-rides-again/	2023-11-13T09:00:33Z	['the_marvels']
Let's Discuss Spider-Man 2’s Post-Credits Scenes	Marvel’s Spider-Man 2 is out, and that means we can talk about the game’s post-credits content and how the big PlayStation sequel seems to set up some very interesting, and very predictable, scenarios for future games and DLC. So uh, we’re gonna do it.Read mo…	https://kotaku.com/spider-man-2-post-credits-scene-who-cindy-moon-g-serum-1850945708	2023-10-20T17:46:00Z	['the_marvels']
The Marvels review: the MCU’s shortest film is its biggest mess	Captain Marvel teams up with two Disney+ B-listers for the surprisingly shoddy MCU adventure The Marvels.	https://www.digitaltrends.com/movies/marvels-movie-review/	2023-11-10T18:01:02Z	['the_marvels']
The Marvels Final Trailer Promises A Moment That Changes Everything	The final trailer for the latest entry in the Marvel Cinematic Universe, The Marvels, has arrived ahead of its release on November 10.	https://www.slashfilm.com/1440150/the-marvels-final-trailer-moment-changes-everything/	2023-11-07T03:50:07Z	['the_marvels']
The Marvels Suggests A Strange Plan For The MCU's X-Men – But What Happens Next?	The Marvels mid-credits scene includes quite the surprise for longtime fans of the X-Men movies, but what does this mean for their place in the MCU&amp;#39;s future?	https://www.slashfilm.com/1442979/the-marvels-strange-plan-mcu-x-men-future/	2023-11-10T16:00:00Z	['the_marvels']
5 movies to watch if you liked The Marvels	Did you enjoy the latest MCU movie The Marvels with Brie Larson and are looking for more like it? Then these five movies should be on your list to watch.	https://www.digitaltrends.com/movies/movies-to-watch-if-you-liked-the-marvels-2023/	2023-11-11T15:00:00Z	['the_marvels']
The Marvels Credit Scene (And That Surprise Character Cameo) Explained	Stay in your seat when the credits start rolling on The Marvels, because the post-credits scene teases a major shake-up for the MCU.	https://www.slashfilm.com/1442608/the-marvels-post-credits-scene-explained/	2023-11-09T23:00:00Z	['the_marvels']
Invincible season 2 is a thoughtful step toward a bigger universe	Season 2 of Amazon’s Invincible — out November 3rd — pumps the brakes just a bit before breaking into a whole new universe of stories.	https://www.theverge.com/23933816/invincible-season-2-review	2023-10-30T14:00:00Z	['the_marvels']
Starfield rockets past Mortal Kombat 1 to top spot | Circana September 2023	Circana's latest data shows that Starfield topped September sales, beating out both Mortal Kombat 1 and the late-summer sports games.	https://venturebeat.com/games/starfield-rockets-past-mortal-kombat-1-to-top-spot-circana-september-2023/	2023-10-19T22:04:24Z	['the_marvels']
Daniel Radcliffe Addresses The Real Reason He Got Buff Amid Wolverine Rumors	The actor has been looking ripped, prompting fans to assume he’s gearing up to play Marvel's fast-healing mutant.	https://www.huffpost.com/entry/daniel-radcliffe-wolverine-rumors_n_653043bde4b0da897ab6852a	2023-10-19T00:53:12Z	['the_marvels']
What to catch up on before you see The Marvels	The Marvels is almost here, here’s how to catch up on the adventures of Kamala Khan, Captain Marvel, and Monica Rambeau before you see the movie	https://www.polygon.com/23951009/marvels-what-to-watch-catch-up-secret-invasion	2023-11-08T16:59:31Z	['the_marvels']
Will Dr. Doom replace Kang the Conqueror in Marvel's next phase?	"A new article in Variety magazine (link here) details the issues plaguing Marvel Studios. The most important seems to be the fact that several storylines, including the TV show ""Loki"" and the movie Ant-Man and the Wasp: Quantumania, have been leading up to th…"	https://boingboing.net/2023/11/02/will-dr-doom-replace-kang-the-conqueror-in-marvels-next-phase.html	2023-11-02T13:42:43Z	['the_marvels']
7 best cosmic Marvel characters ever, ranked	There are more heroes in space than The Marvels. Let's dive into the seven best cosmic Marvel characters, most of whom aren't in the MCU!	https://www.digitaltrends.com/movies/7-best-cosmic-marvel-characters-ranked/	2023-11-11T13:00:18Z	['the_marvels']
All the ways Insomniac Games is teasing the next Spider-Man game in Spider-Man 2	Insomniac’s Spider-Man 2 is packed with different teases to hype fans up for the future. Let’s unpack these comic book Easter eggs for Venom, Doc Ock, and more.	https://www.polygon.com/23933808/spider-man-2-ending-easter-egg-sequel-spinoff-teases	2023-10-28T16:00:00Z	['the_marvels']
The Marvels' cosmic connections: Who's the new villain and why does she hate Captain Marvel?	While Marvel Studios has been keeping plenty under wraps about the Captain Marvel sequel The Marvels, there are a few things we either know or can anticipate about the film. For instance, fans have already met the three heroes who are teaming up for this stor…	https://www.avclub.com/the-marvels-movie-dar-benn-villain-explained-1851005710	2023-11-09T14:00:00Z	['the_marvels']
The big questions we had after The Marvels, and a few answers	What was up with Dar-Benn (not Darbin!), Maria Rambeau, Monica’s costume, Captain Marvel’s MCU timeline, the Secret Invasion connections, and more.	https://www.polygon.com/23955522/marvels-dar-benn-flerkens-ultimate-weapon-aladna	2023-11-10T19:02:12Z	['the_marvels']
The Marvels' Blazing Final Trailer Is Here	The first Marvels trailer dropped all the way back in April, giving us our first good glimpse of the movie’s superhero-switcheroo hijinks. Now, of course, we know a lot more about the Captain Marvel sequel—but of course Marvel can’t resist one last tease befo…	https://gizmodo.com/marvels-final-trailer-mcu-brie-larson-captain-marvel-1850995367	2023-11-07T02:54:00Z	['the_marvels']
The Marvels Heads For $47-52 Million Opening Weekend, A Historic Low For The MCU	The Marvels is projected to set an unenviable record for the Marvel Cinematic Universe, with the lowest opening weekend in the franchise&amp;#39;s history.	https://www.slashfilm.com/1444499/the-marvels-box-office-opening-weekend-lowest-mcu/	2023-11-11T17:10:40Z	['the_marvels']
The Marvels' First Clip Is a Body Swapping Brawl	It’s hard to imagine that the next Marvel movie is out in just a few weeks, but here we are—The Marvels is set to fly into cinemas November 10 and we’re only just getting our first extended look at the film. At least it’s a pretty fun one?Read more...	https://gizmodo.com/the-marvels-first-clip-brie-larson-iman-vellani-mcu-1850976400	2023-10-31T15:00:00Z	['the_marvels']
What went wrong with The Marvels? 5 reasons why the MCU is in trouble	After a disastrous opening reception, many are asking this question: What went wrong with The Marvels? Here are 5 reasons why the latest MCU movie flopped.	https://www.digitaltrends.com/movies/what-went-wrong-with-the-marvels-five-reasons-why-the-mcu-is-in-trouble/	2023-11-11T18:15:04Z	['the_marvels']
Marvel's New Ultimate Spider-Man Is Married With Kids	Marvel’s latest take on its Ultimate line of comics is acting as a major reboot, rather than a continuation of the 1610 universe that died (and lived again) after Secret Wars. That means there’s a certain number of opportunities to reset the Ultimate heroes..…	https://gizmodo.com/ultimate-spider-man-2024-peter-mj-married-marvel-comics-1850966831	2023-10-27T17:15:00Z	['the_marvels']
What Critics And Fans Are Saying About The Marvels	2023 has been a rough year for the MCU, but does The Marvels end things on a high note? Here&amp;#39;s what critics and fans are saying about the film.	https://www.slashfilm.com/1443799/what-critics-fans-saying-the-marvels/	2023-11-10T17:18:32Z	['the_marvels']
Here are all the MCU movies and shows you need to watch before The Marvels	Need a crash course on what's happening at Marvel before The Marvels? Then check out these MCU movies and shows so you can be ready for Captain Marvel's sequel.	https://www.digitaltrends.com/movies/here-are-all-the-mcu-movies-and-shows-you-need-to-watch-before-the-marvels/	2023-11-09T20:30:01Z	['the_marvels']
Is Marvel (finally) going to introduce the X-Men into the MCU in The Marvels?	It’s only been about three years since the last X-Men movie but already fans miss those merry band of mutants. Sure, the movies weren’t perfect, and some, like X-Men Origins: Wolverine and X-Men: Apocalypse, were outright bad, but they still had a certain cha…	https://www.digitaltrends.com/movies/the-marvels-x-men-intro-in-the-mcu-teased/	2023-11-06T14:36:16Z	['the_marvels']
Spider-Man 2 Is The Fastest-Selling PlayStation Studios Game Ever	Sony has proclaimed Spider-Man 2 is the fastest-selling PlayStation Studios game in the company’s history. The PlayStation 5 exclusive sold 2.5 million copies on launch day alone. Read more...	https://kotaku.com/spider-man-2-ps5-sales-record-1850949530	2023-10-23T14:15:00Z	['the_marvels']
Marvel has discussed pivoting to Doctor Doom to fix its Kang debacle	Marvel’s biggest villain of the moment is Kang, but between Jonathan Majors’ legal problems and some lackluster appearances, Marvel is thinking about a change.	https://www.polygon.com/23942106/kang-marvel-doctor-doom-mcu-replacement-jonathan-majors-recasting	2023-11-01T21:12:45Z	['the_marvels']
There's One Thing The Marvels Does Better Than Avengers: Endgame	Avengers: Endgame is way more financially successful than The Marvels, but at least the new film meaningfully addresses the underlying concerns of its villain.	https://www.slashfilm.com/1445835/one-thing-the-marvels-does-better-than-avengers-endgame/	2023-11-14T13:00:14Z	['the_marvels']
The Marvels Executive Producer On Working With MCU Continuity And The Magnitude Of Space [Exclusive Interview]	/Film sat down with Mary Livanos, an executive producer of The Marvels, to talk about fitting the film into the MCU&amp;#39;s continuity, its cosmic setting, and more.	https://www.slashfilm.com/1441136/the-marvels-executive-producer-mary-livanos-exclusive-interview/	2023-11-09T13:00:00Z	['the_marvels']
Howard The Duck Isn't The First Marvel Comics Movie – The Real One Came Out One Year Earlier	Red Sonja deserves to wear the crown of Marvels first live-action theatrical feature, even if that means Howard the Duck loses the crown.	https://www.slashfilm.com/1437484/howard-the-duck-isnt-first-marvel-comics-movie-red-sonja/	2023-11-07T21:00:57Z	['the_marvels']
Steam’s Scream sale has discounts on the best scary PC games out there	Through Nov. 2 at 10a.m. PT, you can save on all kinds of spooky PC games on Steam, including Resident Evil 4 and Inscryption.	https://www.polygon.com/deals/23933734/pc-gaming-deals-steam-halloween-sale	2023-10-26T20:57:58Z	['the_marvels']
Celebrating the holiday season with blockbuster games, new hardware products, and more PS5 console inventory than ever before	Next week marks the third year since PS5 launched and we wanted to take this opportunity to thank the more than 40 million players who’ve joined our global PS5 community. In these first three years, PlayStation Studios and third-party developers have introduc…	https://blog.playstation.com/2023/11/07/celebrating-the-holiday-season-with-blockbuster-games-new-hardware-products-and-more-ps5-console-inventory-than-ever-before/	2023-11-07T13:00:43Z	['the_marvels']
Five Nights at Freddy's Scares Up a Massive Box Office	Horror movies usually hit big no matter when you release them, but October can help them do especially well. Almost every year, there’s a particular movie that outpaces all the rest, and for 2023, that distinction goes to the newly released Five Nights at Fre…	https://gizmodo.com/five-nights-at-freddys-box-office-1850971093	2023-10-29T20:00:00Z	['the_marvels']
The Marvels raises the question: How many times is Marvel going to tease us with [REDACTED]?	[This story contains big, massive, obvious spoilers for The Marvels. You’ve been warned!]Read more...	https://www.avclub.com/the-marvels-raises-the-question-how-many-times-is-marv-1851013483	2023-11-11T02:36:00Z	['the_marvels']
Ya conocemos todos los nominados de The Game Awards 2023 (y hay malas noticias para Bethesda y ‘Starfield’)	El 7 de diciembre se celebrará en Los Ángeles la décima edición de The Game Awards. Como cada año por estas fechas, la organización del evento ha anunciado los nominados. En la lista encontramos títulos como ‘Alan Wake 2’ y ‘Baldur's Gate 3’, que recibieron l…	https://www.xataka.com/videojuegos/conocemos-todos-nominados-the-game-awards-2023-hay-malas-noticias-para-bethesda-starfield	2023-11-13T20:10:16Z	['the_marvels']
Euphoria Star Jacob Elordi Turned Down a Superman Audition: 'That's Too Dark for Me'	Euphoria actor Jacob Elordi said he rejected an audition for Superman in Superman: Legacy because it’s “too dark for me.”	https://www.ign.com/articles/euphoria-star-jacob-elordi-turned-down-a-superman-audition-thats-too-dark-for-me	2023-11-13T20:49:27Z	['saltburn']
Regal Crown Club® Saltburn Trip to LA Sweepstakes (email) 12-8-23	"https://www.regmovies.com/static/en/us/legal/saltburn-trip-to-la-sweepstakes-rules 
 
ends at 11:59 p.m. Eastern Time on December 8, 2023 
 
The Sweepstakes is open only to legal residents of the 50 U ..."	https://slickdeals.net/f/17053969-regal-crown-club-saltburn-trip-to-la-sweepstakes-email-12-8-23	2023-11-11T16:22:58Z	['saltburn']
Barry Keoghan in Emerald Fennell's Wild & Crazy 'Saltburn' Full Trailer	"""This place... you know, it's not for you."" MGM + Amazon Studios have revealed the main official trailer for Saltburn, the second film from Promising Young Woman director Emerald Fennell. This just premiered at the Telluride and London Film Festivals this fal…"	https://www.firstshowing.net/2023/barry-keoghan-in-emerald-fennells-wild-crazy-saltburn-full-trailer/	2023-10-19T15:37:29Z	['saltburn']
13 Things I Found on the Internet Today (Vol. 671)	1. An Entire Wild West-Themed Town For Sale The ranch and Old Cow Town located in Saguache, CO, consists of 15 buildings around the back of a natural horseshoe canyon, including a saloon, steakhouse, meeting and dance hall, 10-room guest hotel, a 5,500-square…	https://www.messynessychic.com/2023/11/13/13-things-i-found-on-the-internet-today-vol-671/	2023-11-13T10:04:17Z	['saltburn']
SAG-AFTRA Strike At 100 Days: What Does The Milestone Mean For The Movie Industry?	Concerned that a prolonged actors strike would bring long-term, irreparable harm to the industry, Hollywood’s biggest stars on a Zoom call this week with SAG-AFTRA leaders pledged to commit $150 million over three years to remove a cap on union dues to bring …	https://deadline.com/2023/10/actors-strike-movie-industry-impact-100-days-1235578390/	2023-10-21T16:30:00Z	['saltburn']
True-Life Serial Killer Thriller ‘He Went That Way’ Starring Jacob Elordi, Zachary Quinto & Patrick J. Adams Acquired By Vertical	EXCLUSIVE: Vertical has snapped up U.S. rights to He Went That Way, a true-life serial killer tale that stars Jacob Elordi (Saltburn), Zachary Quinto (Star Trek franchise), and Patrick J. Adams (Suits). Marking the first and final feature from Australian dire…	https://deadline.com/2023/10/he-went-that-way-jacob-elordi-zachary-quinto-vertical-release-1235574720/	2023-10-17T14:00:00Z	['saltburn']
Emilia Clarke, Jenna Ortega and Alessia Russo win at Women of the Year awards	Actresses Emilia Clarke and Jenna Ortega were among the winners at this year's Harper's Bazaar Women of the Year Awards.	https://news.sky.com/story/emilia-clarke-jenna-ortega-and-alessia-russo-win-at-women-of-the-year-awards-13003266	2023-11-08T10:39:00Z	['saltburn']
Jacob Elordi’s First Celebrity Crushes Were Brad Pitt and Orlando Bloom	"The 'Saltburn' and 'Priscilla' star says there's ""just no denying it"" when you see a ""beautiful man"" on-screen."	https://www.menshealth.com/entertainment/a45640361/jacob-elordi-orlando-bloom-brad-pitt-celebrity-crush/	2023-10-25T15:10:00Z	['saltburn']
PRISCILLA and SALTBURN Star Jacob Elordi at THE TODAY SHOW	Jacob Elordi has two red-hot movies coming out and we think he’s got his “curated casual” male movie star style down cold. And speaking of cold, it’s also time for some coat porn, wouldn’t you say?   We just gave Bad Bunny a huge pass for dressing a lot more …	https://tomandlorenzo.com/2023/10/priscilla-and-saltburn-star-jacob-elordi-at-the-today-show/	2023-10-25T16:45:11Z	['saltburn']
Jacob Elordi's Net Worth Definitely Has Him in A State of Euphoria	He's come a looong way since The Kissing Booth. 	https://www.cosmopolitan.com/entertainment/celebs/a45687769/jacob-elordi-net-worth/	2023-10-30T21:03:00Z	['saltburn']
Saltburn Review: Barry Keoghan Is Captivating In Emerald Fennell's Twisted Drama	Anchored by a strong, eerie performance by Barry Keoghan, Saltburn is wickedly twisted, alluring, and darkly satirical, though it’s lacking some bite.	https://screenrant.com/saltburn-review/	2023-10-25T16:05:39Z	['saltburn']
Jacob Elordi Is Your New Winter Coat Muse	Welcome to Big Coat Season.	https://www.gq.com/story/jacob-elordi-winter-coat-king	2023-11-02T17:45:20Z	['saltburn']
Jacob Elordi Explained Why He Always Carries a Purse	“When I leave home, I need to have a certain thing from every category with me in case I get bored,” the actor said in his GQ 2023 Men of the Year cover story.	https://www.gq.com/story/jacob-elordi-it-bag-collection-gq-interview	2023-11-13T20:44:54Z	['saltburn']
Poor Things: New Trailer Teases Exploring The Human Experience	It's just a good day for trailers. We got a new look at Saltburn, and now Searchlight has released a new extended trailer for Poor Things. The film premiered at the Venice Film Festival, and while the early reactions have been positive, there is already Disco…	https://bleedingcool.com/movies/poor-things-new-trailer-teases-exploring-the-human-experience/	2023-10-19T16:47:07Z	['saltburn']
Saltburn trailer: Barry Keoghan infiltrates a world of sinful aristocrats in Emerald Fennell’s Gothic thriller	"Emerald Fennell's Saltburn trailer invites audiences into a sprawling manor filled with eccentric family members who feed on sin and secrets.
The post Saltburn trailer: Barry Keoghan infiltrates a world of sinful aristocrats in Emerald Fennell’s Gothic thrill…"	https://www.joblo.com/saltburn-trailer-emerald-fennell/	2023-10-19T15:49:59Z	['saltburn']
‘Euphoria’ Star Jacob Elordi Reveals Why He Turned Down Superman Role	Jacob Elordi has no intention of playing a superhero any time soon and even rejected the possibility of playing the Man of Steel.	https://hollywoodlife.com/2023/11/13/jacob-elordi-turned-down-superman-role-and-explains-the-reason-why/	2023-11-13T16:19:00Z	['saltburn']
Jacob Elordi Slams ‘The Kissing Booth’ Movies as ‘Ridiculous’ in New Interview: ‘You’re Dead Inside’	The ‘Priscilla’ star explained that the teen romance films are ‘not universal’ and referred to them as ‘an escape.’	https://hollywoodlife.com/2023/11/13/jacob-elordi-slams-the-kissing-booth-movies-as-ridiculous/	2023-11-13T21:05:00Z	['saltburn']
What’s Next for the BBC Ghosts Cast?	For the last five years, January has meant one thing to the cast of Ghosts: trundling over to West Horsley Place in Surrey to film the next series. Not in 2024. The BBC comedy’s final episode is set to air this Christmas, and after that, what do this in-deman…	https://www.denofgeek.com/tv/whats-next-for-the-bbc-ghosts-cast/	2023-11-10T21:00:00Z	['saltburn']
CIFF 2023: Table of Contents	A compilation of all of our reviews of this year's Chicago International Film Festival.	https://www.rogerebert.com/festivals/ciff-2023-table-of-contents	2023-10-27T03:29:22Z	['saltburn']
Jacob Elordi Turned Down Auditioning for Superman: ‘That’s Too Dark for Me’	"""I like to make what I would watch, and I get very restless watching those movies,"" Elordi said of superhero films."	https://www.indiewire.com/news/general-news/jacob-elordi-turned-down-superman-script-1234925778/	2023-11-13T14:37:00Z	['saltburn']
Jacob Elordi queer thriller Saltburn promises tears and tension in full-length trailer	The full-length trailer for Jacob Elordi and Barry Keoghan’s queer new thriller Saltburn has landed, and it’s teasing sexual tension, terror – and a fair bit of comedy, too. Saltburn stars Euphoria actor Jacob Elordi as Felix Catton, the son of the aristocrat…	https://www.thepinknews.com/2023/10/19/full-length-trailer-queer-thriller-saltburn-jacob-elordi-barry-keoghan/	2023-10-19T16:50:42Z	['saltburn']
Jacob Elordi, Kim Kardashian, Travis Scott, and Tom Ford Are GQ’s 2023 Men of the Year Party Hosts	Menswear’s biggest red carpet of the year is back. GQ’s 2023 Men of the Year Party returns on November 16 in Los Angeles, hosted by GQ’s Will Welch, Jacob Elordi, Kim Kardashian, Travis Scott, and Tom Ford.	https://www.gq.com/story/gq-men-of-the-year-party-hosts-2023	2023-10-18T20:26:15Z	['saltburn']
‘Saltburn’ Is A Wickedly Twisted Tale Of Desire, Power And Privilege	From writer/director Emerald Fennell comes a new psychological thriller starring Barry Keoghan, Jacob Elordi and Rosamund Pike about the dangers of obsession and wealth.	https://www.forbes.com/sites/jeffconway/2023/11/06/saltburn-is-a-wickedly-twisted-tale-of-desire-power-and-privilege/	2023-11-06T15:00:38Z	['saltburn']
A24’s ‘Death Of A Unicorne’ Adds Richard E. Grant, Téa Leoni, Will Poulter, Anthony Carrigan, Sunita Mani & More; Paul Rudd And Jenna Ortega Set To Star	A24 has wrapped production on Death of a Unicorne, its new film starring Paul Rudd (Ant-Man franchise) and Jenna Ortega (Wednesday) that has been at the center of the online rumor mill for months. Others officially set to join the duo as part of the ensemble …	https://deadline.com/2023/11/death-of-a-unicorne-movie-adds-richard-e-grant-will-poulter-1235589147/	2023-11-01T13:00:00Z	['saltburn']
‘Saltburn’ Composer Anthony Willis On Emerald Fennell’s “Dirty Sense” And Templar Knights – Sound & Screen Film	It wasn’t a tough decision for Anthony Willis when Emerald Fennell asked him to compose Saltburn, the drama that stars Barry Keoghan as a young and nerdy Oxford university student who becomes obsessed with a popular and wealthy student (Jacob Elordi). Willis …	https://deadline.com/2023/11/saltburn-anthony-willis-composer-movie-music-1235599210/	2023-11-10T20:13:09Z	['saltburn']
‘Priscilla’ Star Cailee Spaeny Talks Award Honors And Her Message For Moviegoers	The Venice Film Festival Best Actress winner discusses how she got the role of Priscilla Presley and her experiences working alongside Sofia Coppola and Jacob Elordi.	https://www.forbes.com/sites/jeffconway/2023/11/02/priscilla-star-cailee-spaeny-talks-award-honors-and-her-message-for-moviegoers/	2023-11-02T14:30:09Z	['saltburn']
Every Tom Ackerley-Produced Movie & TV Show Ranked	While Hollywood's biggest movies and shows are notable for their famous stars, producers like Tom Ackerley help bring the hits to the screen.	https://screenrant.com/every-tom-ackerley-produced-movie-tv-show-ranked/	2023-10-24T17:00:17Z	['saltburn']
The Real Housewives of Potomac Season 1 Streaming: Watch & Stream Online via Peacock	Wondering where to watch The Real Housewives of Potomac Season 1? You’ve come to the right place, as we have all the details for you. The Real Housewives of Potomac Season 1 is a reality TV show that charts the lives of glamorous women who have transcended ra…	https://www.comingsoon.net/guides/news/1395042-the-real-housewives-of-potomac-season-1-streaming-watch-stream-online-via-peacock	2023-11-08T20:42:09Z	['saltburn']
‘Saltburn’ Composer Anthony Willis On Emerald Fennell’s “Dirty Sense” And Templar Knights	It wasn’t a tough decision for Anthony Willis when Emerald Fennell asked him to compose Saltburn, the drama that stars Barry Keoghan as a young and nerdy Oxford university student who becomes obsessed with a popular and wealthy student (Jacob Elordi). Willis …	https://biztoc.com/x/e536af389451584a	2023-11-10T20:16:07Z	['saltburn']
Euphoria star Jacob Elordi said no to a Superman audition leaving us to mourn what could have been	"""No, thank you"""	https://www.gamesradar.com/jacob-elordi-turned-down-superman-audition/	2023-11-13T15:55:34Z	['saltburn']
Saltburn treads the line between goofy and gilded in first full-length trailer	Can you think of anything more off-putting than a bunch of rich, over-dressed weirdos singing bad Fl0-Rida karaoke? While director Emerald Fennell certainly can, she does leave audiences with this genuine nightmare as a stand-in for just how out-of-touch—and …	https://www.avclub.com/saltburn-jacob-elordi-barry-keoghan-trailer-1850941844	2023-10-19T18:17:00Z	['saltburn']
